     24.5585 -8.26006e-13 -1.77636e-15 -5.77316e-15  7.10543e-15  1.38778e-15 -2.27596e-15 
 -8.2645e-13      8.85177 -2.55681e-05 -8.25972e-10 -2.60902e-14  9.02056e-16 -4.70457e-15 
-1.77636e-15 -2.55681e-05      5.86649  -0.00024196 -7.57874e-09 -1.46411e-15  2.70617e-16 
-5.10703e-15 -8.25972e-10  -0.00024196      4.29395 -0.000116588  -2.3565e-11  2.01228e-16 
 8.42382e-15  -2.6576e-14 -7.57874e-09 -0.000116588      3.05775 -6.00796e-07  6.12466e-16 
 1.67227e-15  1.46411e-15 -1.27502e-15 -2.35646e-11 -6.00796e-07      1.81861 -1.73787e-15 
-1.97845e-15 -4.95697e-15  1.35308e-16  2.24213e-16   6.7825e-16 -1.81845e-15     0.552968 
