 -5   0  0.00842062 
 -3.88889   0.0354167  0.0211715 
 -2.77778   0.100469  0.0668981 
 -1.66667   0.547597  0.272036 
 -0.555556   -0.592433  -0.0661888 
 0.555556   -0.605167  -0.0661888 
 1.66667   0.585798  0.272036 
 2.77778   -0.0396011  0.0668981 
 3.88889   0.045317  0.0211715 
 5   0  0.00842062 
