0.000000	0.000000
0.100000	34.534832
0.200000	56.406357
0.300000	64.966461
0.400000	61.750355
0.500000	49.774387
0.600000	32.755226
0.700000	14.387631
0.800000	-2.220041
0.900000	-14.898791
1.000000	-22.551378
1.100000	-25.090622
1.200000	-23.235020
1.300000	-18.223843
1.400000	-11.513240
1.500000	-4.504500
1.600000	1.660340
1.700000	6.218452
1.800000	8.821377
1.900000	9.498387
2.000000	8.569285
2.100000	6.531279
2.200000	3.943080
2.300000	1.324936
2.400000	-0.913451
2.500000	-2.511899
2.600000	-3.366953
2.700000	-3.513107
2.800000	-3.086754
2.900000	-2.282296
3.000000	-1.309005
3.100000	-0.355187
3.200000	0.436360
3.300000	0.980287
3.400000	1.248998
3.500000	1.263856
3.600000	1.080745
3.700000	0.773493
3.800000	0.418270
3.900000	0.081160
4.000000	-0.189833
4.100000	-0.368120
4.200000	-0.447734
4.300000	-0.439476
4.400000	-0.365322
4.500000	-0.252367
4.600000	-0.127376
4.700000	-0.012656
4.800000	0.076399
4.900000	0.132087
5.000000	0.153784
5.100000	0.146353
5.200000	0.118051
5.300000	0.078416
5.400000	0.036436
5.500000	-0.000733
5.600000	-0.028461
5.700000	-0.044760
5.800000	-0.049946
5.900000	-0.046017
6.000000	-0.035915
6.100000	-0.022819
6.200000	-0.009572
6.300000	0.001690
6.400000	0.009700
6.500000	0.014044
6.600000	0.015007
6.700000	0.013342
6.800000	0.010028
6.900000	0.006047
7.000000	0.002223
7.100000	-0.000870
7.200000	-0.002937
7.300000	-0.003935
7.400000	-0.004009
7.500000	-0.003415
7.600000	-0.002450
7.700000	-0.001384
7.800000	-0.000425
7.900000	0.000299
8.000000	0.000740
8.100000	0.000913
8.200000	0.000874
8.300000	0.000702
8.400000	0.000471
8.500000	0.000242
8.600000	0.000057
8.700000	-0.000068
8.800000	-0.000130
8.900000	-0.000143
9.000000	-0.000122
9.100000	-0.000087
9.200000	-0.000051
9.300000	-0.000021
9.400000	-0.000003
9.500000	0.000006
9.600000	0.000007
9.700000	0.000005
9.800000	0.000002
9.900000	0.000000
10.000000	0.000000
