 5 	 13.407491 	 1.432466e+00 
 6 	 14.863447 	 2.348973e-02 
 7 	 15.146415 	 3.064573e-01 
 8 	 14.596960 	 2.429976e-01 
 9 	 14.971972 	 1.320144e-01 
 10 	 14.780066 	 5.989118e-02 
 11 	 14.864224 	 2.426688e-02 
 12 	 14.830887 	 9.070567e-03 
 13 	 14.843143 	 3.185073e-03 
 14 	 14.838894 	 1.063139e-03 
 15 	 14.840295 	 3.371593e-04 
 16 	 14.839852 	 1.050626e-04 
 17 	 14.839991 	 3.340323e-05 
 18 	 14.839948 	 9.966910e-06 
 19 	 14.839959 	 1.860920e-06 
 20 	 14.839956 	 1.190067e-06 
 21 	 14.839958 	 4.038614e-07 
 22 	 14.839956 	 1.595788e-06 
 23 	 14.839959 	 1.885552e-06 
 24 	 14.839958 	 9.381027e-08 
 25 	 14.839959 	 1.246491e-06 
 26 	 14.839958 	 6.351565e-07 
 27 	 14.839960 	 2.156783e-06 
 28 	 14.839959 	 1.075947e-06 
 29 	 14.839957 	 7.140406e-07 
 30 	 14.839957 	 9.386209e-07 
 31 	 14.839958 	 7.130748e-07 
 32 	 14.839957 	 2.459354e-07 
 33 	 14.839957 	 7.834325e-07 
 34 	 14.839958 	 4.766460e-07 
 35 	 14.839959 	 1.137609e-06 
 36 	 14.839960 	 2.073579e-06 
 37 	 14.839960 	 2.167611e-06 
 38 	 14.839958 	 5.883384e-07 
 39 	 14.839958 	 6.131862e-07 
 40 	 14.839956 	 1.517999e-06 
 41 	 14.839958 	 6.101043e-07 
 42 	 14.839958 	 5.845257e-07 
 43 	 14.839956 	 1.535131e-06 
 44 	 14.839957 	 1.316888e-07 
 45 	 14.839957 	 1.669748e-07 
 46 	 14.839956 	 1.329954e-06 
 47 	 14.839958 	 2.863564e-07 
 48 	 14.839957 	 1.384937e-07 
 49 	 14.839959 	 1.781238e-06 
 50 	 14.839957 	 6.598296e-07 
 51 	 14.839956 	 1.797039e-06 
 52 	 14.839959 	 1.239746e-06 
 53 	 14.839957 	 1.316796e-07 
 54 	 14.839956 	 1.361307e-06 
 55 	 14.839958 	 9.414908e-07 
 56 	 14.839958 	 7.062254e-07 
 57 	 14.839957 	 8.636128e-07 
 58 	 14.839959 	 1.210995e-06 
 59 	 14.839957 	 5.568132e-07 
 60 	 14.839957 	 5.802741e-07 
 61 	 14.839956 	 1.012780e-06 
 62 	 14.839958 	 8.844174e-08 
 63 	 14.839957 	 6.417311e-07 
 64 	 14.839957 	 3.038845e-07 
 65 	 14.839958 	 7.085828e-07 
 66 	 14.839958 	 2.256445e-08 
 67 	 14.839959 	 1.422309e-06 
 68 	 14.839958 	 5.925623e-07 
 69 	 14.839957 	 9.371957e-07 
 70 	 14.839958 	 6.423901e-07 
